"LIMIT_BAL","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default","AGE_GROUP_35_50","AGE_GROUP_50_65","AGE_GROUP_Over_65","SEX_2","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","EDUCATION_6","MARRIAGE_1","MARRIAGE_2","MARRIAGE_3"
230000,-1,2,-1,0,0,-2,1855,187,6254,16549,6392,1828,0,6270,14085,6396,9,6172,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,30587,30440,30367,30621,30150,30246,1800,1900,1800,1500,1450,1500,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,46362,47393,48631,49143,27709,27549,1800,2000,1500,1000,1200,1100,0,0,1,0,0,0,0,1,0,0,0,0,1,0
50000,0,0,0,0,0,0,29731,30329,26823,27454,27286,27858,1500,1500,1500,1000,956,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0
130000,0,0,0,0,0,0,24579,23741,11666,11806,11081,11396,1187,1500,616,500,500,485,0,0,0,0,1,0,1,0,0,0,0,1,0,0
280000,-1,-1,-1,-1,-1,0,688,2384,696,696,1392,696,5549,696,696,1392,0,696,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30000,-1,-1,-1,-1,-1,-1,1393,1393,1393,1543,1596,2970,1393,1393,1543,1596,2970,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,-1,2,2,-1,-1,-1,496,496,-4,400,2800,17333,0,0,404,2800,17333,346,0,0,0,0,1,0,1,0,0,0,0,0,1,0
260000,-2,-2,-2,-2,-2,-2,390,7516,553,1080,1780,0,7516,553,1080,1780,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
500000,0,0,0,0,0,0,197004,202740,203537,167013,169395,171648,20000,15000,15000,15000,15000,15000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
200000,0,0,2,0,0,0,186778,206582,201714,177469,184502,191529,23000,157,10000,10000,10000,17000,1,0,0,0,0,1,0,0,0,0,0,0,1,0
500000,0,0,0,0,0,0,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50000,-1,0,0,0,0,0,18017,18561,19204,19588,20024,18694,1629,1272,656,706,954,700,0,0,0,0,0,1,0,0,0,0,0,0,1,0
250000,2,2,2,0,0,0,252354,258503,252087,246649,177663,125960,11783,0,8065,5404,5000,5000,1,0,0,0,1,0,1,0,0,0,0,0,1,0
16000,0,0,0,0,0,2,22058,24367,26965,29521,32032,31385,3000,3000,3000,3000,0,2000,0,1,0,0,0,0,0,0,0,1,0,0,1,0
170000,-2,-2,-2,-2,-2,0,5635,6321,102108,2120,2873,38783,6321,102108,2120,2873,0,870,0,1,0,0,0,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,44849,41873,28077,18291,16886,27476,2550,1636,1000,1000,1000,1000,1,0,0,0,0,0,1,0,0,0,0,1,0,0
130000,1,-2,-1,-1,-2,-1,0,-390,390,0,-390,390,0,1560,0,0,1170,1170,0,1,0,0,1,0,1,0,0,0,0,1,0,0
70000,0,0,0,0,0,0,53972,23149,23968,25559,26134,26715,1700,1500,2000,1000,1000,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0
150000,-1,-1,-1,0,0,0,108,-218,63174,43374,43950,44501,0,65748,1537,1585,1597,1615,0,0,0,0,1,0,1,0,0,0,0,1,0,0
210000,-1,-1,-1,0,0,-2,1888,320,1403,418,-16,-342,320,1409,0,0,0,2108,1,0,0,0,1,1,0,0,0,0,0,0,1,0
110000,2,2,0,0,0,0,114614,111306,112173,93675,59095,60336,0,5000,3000,2100,2500,2100,1,1,0,0,1,0,0,1,0,0,0,0,1,0
110000,0,0,0,0,0,0,47819,48947,50330,50894,52175,53652,2200,2500,2000,2100,2500,2200,0,1,0,0,1,0,1,0,0,0,0,0,1,0
100000,1,2,0,0,0,0,97271,88596,89218,63243,42510,41221,0,4950,2400,1200,1400,1203,1,0,0,0,1,1,0,0,0,0,0,0,1,0
20000,-1,-1,-1,-1,-1,-1,2912,390,780,780,780,390,390,780,780,780,390,780,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50000,-1,2,2,-1,0,-1,5713,5406,-978,978,652,626,0,0,1956,0,626,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
70000,1,3,2,2,2,0,29836,30856,30658,31850,31207,32037,1800,600,2000,0,1500,1500,1,0,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,89061,31367,34848,69990,36711,38103,4000,4000,2000,4000,2000,2000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
230000,-1,-1,-1,-1,-1,-1,5630,390,5090,19394,205,0,390,5090,19394,0,3916,3916,1,1,0,0,1,0,1,0,0,0,0,1,0,0
20000,1,2,0,0,0,0,14498,13968,15739,17168,17580,18295,0,2000,2000,1000,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
390000,-1,-1,-1,-1,-1,0,827,827,827,1036,15209,15156,827,827,1036,15000,1000,1000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
170000,-2,-2,-2,-2,-2,-2,2848,1941,0,0,0,0,1941,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,27358,28612,29183,28983,13100,0,2000,1500,0,500,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
110000,-1,-1,-1,0,0,0,51261,5050,63032,33228,31073,25035,5050,63032,1100,1100,1000,1000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
210000,0,0,0,0,0,0,44249,45146,30089,30400,24236,22002,8130,3027,10018,6,66,4008,0,0,0,0,0,0,0,1,0,0,0,1,0,0
410000,-1,-1,-1,0,0,0,4111,874,25014,26184,21515,15656,897,26880,15083,12049,4077,5541,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,4,5,4,3,2,0,33100,32319,31499,30748,30162,30016,0,0,0,0,3100,798,1,1,0,0,1,0,0,1,0,0,0,1,0,0
50000,-2,-2,-2,-2,-2,-2,0,0,0,848,0,38783,0,0,848,4738,632,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,19783,20959,22269,22601,23085,23646,1500,1668,1000,1000,944,762,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,2,2,2,2,2,2,17585,18598,19379,19762,20141,19680,1600,1379,1000,1000,0,1700,1,0,1,0,1,0,0,1,0,0,0,1,0,0
450000,0,0,0,0,0,0,51686,54224,49606,43803,62914,81529,5549,10075,10000,20000,20000,5200,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,82315,170894,160223,160894,165246,169983,90150,7018,7000,7002,8007,8038,0,0,0,0,1,1,0,0,0,0,0,0,1,0
300000,-1,0,0,0,0,0,15230,16212,47133,18237,18600,17939,1222,1249,1247,610,611,616,0,1,0,0,1,1,0,0,0,0,0,1,0,0
90000,0,0,0,0,0,0,14692,15722,16733,17453,17970,18175,1269,1280,1000,950,652,1000,0,0,0,0,1,0,0,1,0,0,0,0,1,0
170000,0,0,0,0,0,0,166701,164561,166894,170102,165015,165571,5887,6894,6102,5807,6241,7000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130000,-2,-2,-2,-2,-1,-1,9821,8582,0,0,1170,0,8611,0,0,1170,0,1070,1,0,0,0,1,1,0,0,0,0,0,0,1,0
240000,0,-1,-1,-1,-1,0,8435,169,1913,150,482,5482,169,1921,150,482,5000,5000,0,1,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,12857,14183,14890,15642,16387,17113,1541,1248,1000,1000,1000,1000,1,0,0,0,0,0,1,0,0,0,0,1,0,0
60000,0,0,0,0,0,2,27527,31715,35850,37165,39490,25854,5000,5000,2000,2898,0,3000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
10000,-1,0,0,0,0,-2,5742,4576,4139,2583,0,0,1500,2000,583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10000,0,0,2,0,0,0,6967,9199,8908,9676,9680,8343,2523,0,1000,4,167,3535,1,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,0,0,0,0,3,2,107594,109896,112064,130239,127980,130305,4023,4030,5050,0,4500,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,48173,28233,28610,28808,29403,20260,2235,1612,1200,1057,871,897,0,1,0,0,1,0,0,1,0,0,0,1,0,0
300000,1,5,4,3,2,3,315632,309330,302869,306395,311256,305413,0,0,10000,10000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,141148,139572,86612,62906,83167,83315,4900,3340,1931,22444,2441,1657,0,0,1,0,0,1,0,0,0,0,0,0,0,1
50000,0,0,0,0,0,0,41940,41811,35920,19987,18971,18654,1748,1253,2504,1004,1509,4495,1,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,2,2,0,0,0,0,7510,7247,8165,8529,8743,8949,0,1200,500,500,500,500,1,0,0,0,0,1,0,0,0,0,0,0,1,0
120000,-2,-2,-2,-2,-2,-2,2468,7869,506,2097,758,2005,7890,506,2097,758,2005,360,0,1,0,0,1,0,0,1,0,0,0,1,0,0
280000,2,-1,-1,-2,-2,-2,103,168,0,0,0,0,168,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
180000,1,-2,-1,-1,-1,-2,0,0,1154,2000,0,0,0,1154,2000,0,0,415,0,1,0,0,1,1,0,0,0,0,0,1,0,0
260000,0,0,0,0,0,0,264549,227021,233426,230319,127897,118868,10000,12007,9170,4853,4531,3909,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50000,2,2,2,2,0,2,29368,28612,31623,33393,32587,31914,0,3500,2589,0,0,1332,0,1,0,0,0,0,0,1,0,0,0,0,1,0
800000,-2,-2,-2,-1,-1,-1,6229,4636,3810,6193,1957,3175,4644,3832,6219,4738,3183,27201,0,1,0,0,0,1,0,0,0,0,0,0,1,0
200000,-1,0,-1,-1,0,0,5612,28352,6282,5906,8787,14988,25004,6282,5911,6000,10000,20000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
110000,2,2,7,7,7,7,150,150,150,150,150,150,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
160000,-1,2,-1,-1,-2,-2,2364,1095,2190,0,0,0,0,2190,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
280000,0,0,0,0,0,-1,231181,26610,24910,20133,5821,143866,1610,1910,1133,821,155681,4785,0,1,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,2,0,0,9848,11192,15677,15133,15582,16677,1515,5000,0,1000,1500,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,18126,19174,20095,18583,19313,36046,1347,1268,1000,1000,1000,1000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
200000,0,0,0,0,-2,-2,20375,12588,9571,0,0,0,1089,1526,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
220000,1,-1,0,-1,0,-1,0,6010,7069,43957,30693,13264,6010,1229,43957,614,13264,700,0,1,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,14273,49202,11789,11200,13244,13539,1183,2000,1200,2244,506,561,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,0,-2,-1,-1,4410,4055,0,0,6553,19653,4050,0,0,6553,13100,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
230000,-1,-1,-1,-1,-1,-1,6200,5482,15900,1678,0,764,5482,15900,1678,0,764,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
80000,2,2,2,2,2,2,23787,23124,26700,27064,27685,27091,0,4300,1100,1200,0,2500,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,13542,14852,15571,16584,17067,34262,1543,1262,1275,758,638,1340,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,2,0,0,0,0,2,41932,38411,30659,30963,30505,28696,1600,1712,1016,2500,0,2848,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20000,-1,-1,-1,-1,0,-1,720,100,1192,7804,6200,3982,100,1192,7807,124,3982,1156,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,2,2,2,2,0,0,43333,46308,47250,46192,46997,48221,4000,2000,0,1700,2000,3600,1,0,0,0,0,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,48206,48659,47248,48241,49196,50296,2120,1750,1700,1800,2023,2113,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30000,0,0,-1,-1,-2,-1,25648,25524,3737,0,0,22525,1000,3836,0,0,22525,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
150000,3,2,2,-1,-1,-2,99,99,0,1980,0,0,0,0,1980,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
500000,-1,-1,-1,0,0,-1,1089,58665,168052,254571,59587,13398,58665,170119,156000,2000,13398,527143,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,12661,13743,14777,12404,10777,16597,1600,1605,2000,500,6000,6000,1,1,0,0,0,0,1,0,0,0,0,0,1,0
60000,1,2,0,0,0,0,39466,32202,29503,29538,29971,29798,0,1802,1737,1170,1189,1230,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
30000,2,2,2,2,2,2,25615,29849,31034,28071,29978,29365,5000,2000,0,2500,0,600,1,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,39753,40701,41342,41424,41182,41187,2000,2000,2000,1600,2000,2000,1,1,0,0,0,0,0,1,0,0,0,0,1,0
10000,0,0,0,0,0,0,6904,7841,9635,17622,8991,0,1206,2000,176,360,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,76304,78680,79897,27950,28579,29138,4203,3900,1200,1230,1230,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20000,-1,2,-1,0,0,0,2880,1435,1170,780,390,0,0,1170,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120000,-1,-1,-1,-1,-1,-1,4174,3821,1113,390,390,14613,3821,1113,390,390,14613,770,0,0,0,0,1,0,1,0,0,0,0,0,1,0
200000,1,-2,-1,-1,-2,-1,0,0,650,0,0,38783,0,650,0,0,89,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
500000,0,0,0,0,0,0,28498,26117,29717,36485,6174,7148,5000,5000,8006,2,2021,7726,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70000,2,2,2,3,3,2,34751,37683,40265,42306,41352,44342,5549,3500,3000,0,4000,2000,1,1,0,0,0,0,1,0,0,0,0,0,1,0
180000,0,0,0,0,0,0,104335,108156,108874,111568,113817,116422,5500,4000,4500,4200,4500,4500,0,0,0,0,1,1,0,0,0,0,0,1,0,0
200000,-1,-1,-1,-1,0,0,6589,3423,2785,54271,60326,63339,3449,2798,54271,7000,4000,6000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
240000,0,0,0,-2,-2,-2,56331,13594,0,0,0,0,3004,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
360000,0,0,0,0,0,0,30198,58332,66062,57374,40963,100369,30000,10043,20073,30000,90000,948,0,0,0,0,1,0,1,0,0,0,0,1,0,0
290000,2,2,2,2,2,2,219757,214747,227698,232468,227226,241556,0,18000,10000,0,18000,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
260000,-1,-1,-1,-1,-1,-1,1264,6894,2917,-70,2300,2784,6894,2917,0,2784,5568,1714,0,0,0,0,1,0,0,1,0,0,0,0,1,0
320000,0,0,0,0,0,0,274210,262737,199761,187759,68920,62702,9441,7821,7361,2227,2046,1892,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,49959,47675,48349,46192,45272,46230,2100,2426,2100,1600,2000,1900,0,0,0,0,1,1,0,0,0,0,0,0,1,0
270000,-2,-2,-2,-2,-2,-2,990,5850,0,0,0,0,5850,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
280000,0,0,0,0,0,0,166473,167864,140466,142417,126321,117613,7750,5195,5098,4319,4209,4127,0,1,0,0,1,0,0,1,0,0,0,0,1,0
180000,2,2,2,0,0,0,178854,177159,177477,176197,170173,139649,2600,5022,5000,6000,7000,6000,1,0,1,0,1,0,1,0,0,0,0,1,0,0
180000,1,2,0,0,0,0,101526,101957,104317,106583,108811,111160,3000,4000,4000,4000,4100,4100,0,1,0,0,1,0,1,0,0,0,0,1,0,0
380000,0,0,0,0,0,-1,384846,359926,349753,296465,193342,311009,13291,15287,8532,4334,317077,11892,0,0,0,0,1,0,1,0,0,0,0,1,0,0
300000,0,0,0,0,0,0,63425,50294,38235,29944,26259,26288,3005,2691,2400,1000,1000,859,0,0,0,0,1,0,1,0,0,0,0,0,1,0
110000,0,0,0,0,0,0,106264,107417,108803,82231,25687,27266,4400,3600,4138,1000,2000,2000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
360000,0,0,0,0,0,0,353200,337593,341528,350949,355869,210989,13806,12303,15005,13729,7700,8000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
60000,0,0,0,0,0,0,59274,59240,59631,58105,57194,60650,2131,2133,2050,2191,5300,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,-1,0,0,0,53320,52754,27231,26852,27820,25529,1300,50499,1000,1500,1500,1000,0,0,1,0,0,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,82567,84221,80041,19000,15178,14717,3121,8443,1582,548,531,479,0,0,1,0,0,0,0,1,0,0,0,1,0,0
280000,-2,-2,-2,-2,-2,-2,6398,8321,12798,3581,10310,11717,8331,12805,3587,10361,11734,8800,0,0,0,0,1,0,1,0,0,0,0,1,0,0
240000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
300000,0,0,0,0,0,-2,26575,27062,20111,8738,250,0,1321,9160,1000,250,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
300000,-1,-1,-1,-1,-1,-1,5036,32897,6493,23292,40197,7808,32898,6493,23324,1254,7808,3023,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30000,-1,-1,2,0,-1,2,27772,30461,29325,21449,29709,29086,3136,0,0,29709,0,1576,0,0,0,0,1,0,1,0,0,0,0,0,1,0
220000,-2,0,0,-2,-2,-2,24435,2131,36010,1050,9522,2340,2142,36204,1055,4738,6995,492,0,1,0,0,1,0,1,0,0,0,0,1,0,0
130000,0,0,0,0,0,0,124769,127966,119008,46659,47588,47698,5400,3941,1742,1671,1712,1730,0,0,0,0,1,0,0,1,0,0,0,0,1,0
270000,0,0,0,0,0,0,162905,156151,127423,126824,40197,112929,5085,4795,4470,3847,3943,5000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,2,0,0,0,2,0,14043,13266,14340,15301,14916,15515,1600,1600,1500,0,1000,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10000,1,2,2,-1,-1,0,8356,7864,6171,1681,0,0,1200,0,1681,0,0,1250,0,0,0,0,1,1,0,0,0,0,0,0,1,0
400000,-1,-1,-1,-1,0,0,4209,14858,28082,20188,68992,27613,14894,28222,20214,57060,16017,115710,0,0,0,0,1,1,0,0,0,0,0,0,1,0
80000,0,0,0,0,0,0,42653,46609,47306,51179,52073,52833,5000,1801,5000,2035,2100,6200,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20000,0,0,0,0,-2,-2,5500,8360,6000,0,0,0,3000,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30000,5,4,3,2,3,2,26551,25855,25146,26549,25849,25285,0,0,2113,0,0,2191,1,0,1,0,0,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,22819,19296,20183,20036,19965,20061,1700,2000,1600,1000,1500,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80000,1,2,0,0,2,2,5999,5758,7039,7595,7053,7082,0,1416,943,100,443,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
260000,0,0,0,0,0,0,225028,188891,174617,178214,182251,186144,8165,6500,6500,7000,7000,7500,0,0,1,0,1,0,0,1,0,0,0,1,0,0
250000,-1,2,-1,-1,-1,-2,22423,16296,32631,43399,2323,46895,60,32812,43932,2323,47356,5480,0,1,0,0,1,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,50500,50181,49630,50153,30914,29200,2000,2200,1968,1106,1040,1069,1,0,0,0,0,0,0,1,0,0,0,1,0,0
160000,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
290000,0,0,0,0,0,0,277449,271080,280510,198869,222558,134187,52000,40504,20000,30003,15004,4012,0,1,0,0,1,0,1,0,0,0,0,1,0,0
130000,0,0,0,0,0,0,58776,53702,43760,31540,23675,15841,2010,2037,1218,2182,1003,1001,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,0,0,2,0,0,0,124777,133265,129713,129883,122349,101415,12000,0,5100,4820,3844,4500,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,17843,18833,17830,18184,18565,19076,1280,1276,630,653,798,581,0,1,0,0,1,0,1,0,0,0,0,1,0,0
200000,-2,-2,-2,-2,-2,-2,4510,7430,4144,57836,1810,0,7430,4144,57836,1810,0,3018,0,0,0,0,1,1,0,0,0,0,0,0,1,0
340000,-2,-1,0,-1,0,0,1632,3121,44092,31292,17391,21678,2027,39774,43325,5000,10000,10079,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,-2,-2,-2,8936,9700,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
180000,1,2,2,0,0,-2,17816,18247,33230,5168,0,0,1000,0,103,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,36467,40505,43333,36959,27296,23474,5000,5000,1500,546,1000,1746,0,0,0,0,1,1,0,0,0,0,0,0,1,0
100000,0,0,0,-1,-1,-1,27753,28306,14320,180,2500,12411,1632,1000,180,2500,10000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,-1,-1,-2,-2,-2,-1,528,-120,-120,-120,-120,6675,0,0,0,0,6795,21947,1,1,0,0,1,0,1,0,0,0,0,1,0,0
70000,0,0,0,2,2,0,9633,11462,14259,15525,14772,15380,2000,3000,2000,0,1000,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0
200000,1,-1,-1,2,0,0,59466,2970,1085,769,453,137,7970,1100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,59236,53689,48551,34656,18077,18815,2000,2124,2047,5618,1000,2000,1,1,0,0,0,0,1,0,0,0,0,0,1,0
140000,-1,-1,-1,-1,-1,-1,1208,4411,3957,5241,3943,3933,4411,3957,5241,3943,3933,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
290000,0,0,0,0,0,0,255049,247090,242309,238609,238712,237847,9006,8507,10902,8600,8671,8210,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60000,0,0,0,0,0,0,34604,35625,36701,39048,37269,38000,1900,1953,3300,0,1430,1300,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,68410,67449,66767,65528,47888,44198,2413,2605,2013,2003,1607,1606,0,0,0,0,1,0,1,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,70888,63903,65248,62958,64209,59482,2900,3000,2190,2201,2181,2413,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,0,0,0,0,0,0,18157,16520,15709,13209,14166,14025,2000,1010,1003,2040,2000,1000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
360000,-1,-1,2,-1,2,-1,9011,4045,1780,2380,2230,2275,4045,0,4760,0,2275,2280,0,1,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,2,0,0,0,11204,17587,17405,20207,23308,38783,6922,441,3450,3541,3545,3649,0,1,0,0,0,0,0,1,0,0,0,0,1,0
90000,2,2,2,2,0,0,88103,90951,92226,89817,87296,89130,8300,3600,0,3300,3400,4000,1,0,0,0,1,0,1,0,0,0,0,0,1,0
360000,-2,-2,-2,-2,-2,-2,2988,0,668,0,686,7149,0,668,0,686,7149,150,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30000,3,2,0,0,0,2,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100000,1,2,2,2,2,2,27044,26325,30882,30090,34419,33714,0,5000,0,5000,0,5000,1,0,1,0,1,1,0,0,0,0,0,1,0,0
180000,-2,-2,-2,-2,-2,-2,1905,2453,6997,3064,2158,9331,2453,6997,3064,2158,9331,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
90000,-1,-1,-1,2,-1,0,1102,-14,21816,316,632,316,0,22146,0,632,0,7816,0,1,0,0,1,0,0,1,0,0,0,1,0,0
130000,0,0,0,0,-1,-1,9383,9380,7350,3488,3991,3077,1317,1268,1010,4003,3086,2406,0,0,0,0,1,0,1,0,0,0,0,1,0,0
180000,-1,2,2,-1,0,0,7098,4089,0,8941,5181,5181,0,0,8941,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
100000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,108668,111162,107172,107629,106628,106903,4322,5369,4003,3806,4050,3672,0,1,0,0,1,0,1,0,0,0,0,1,0,0
230000,2,0,0,0,0,0,204643,197993,84076,77766,70066,62865,5805,2965,3500,2600,2500,1901,0,0,1,0,0,0,1,0,0,0,0,1,0,0
310000,-2,-2,-1,0,0,0,0,0,5365,6274,7017,8893,0,5365,1000,1000,2000,2000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
150000,0,0,0,0,2,2,49278,50156,51849,54659,55681,53878,2000,2500,4300,2500,0,2800,0,0,0,0,1,0,1,0,0,0,0,0,1,0
180000,0,0,0,0,0,0,133868,125613,86893,89014,91946,93237,5300,4000,4000,10000,3200,3100,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,17503,12245,12974,14192,14096,7045,1273,1392,2000,389,1000,140,0,0,0,0,1,0,1,0,0,0,0,0,1,0
170000,-2,-2,-2,-2,-2,-2,740,740,740,740,740,740,740,740,740,740,740,740,1,0,0,0,0,1,0,0,0,0,0,0,1,0
310000,0,0,0,0,0,0,40604,42926,44209,45472,46739,47895,3000,2000,2000,2000,2000,1000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,46096,25370,26331,42996,25269,26847,1442,1403,1000,919,2000,1000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
350000,-1,-1,-1,-1,-1,-1,360,360,360,360,510,510,360,360,360,510,510,360,0,1,0,0,1,1,0,0,0,0,0,1,0,0
200000,1,2,0,0,2,2,61844,60294,63663,67596,66388,71272,0,5000,5000,0,6000,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
